employee_id,first_name,last_name,email,phone_number,gender,dob,marital_status,hire_date,job_id,department_id,salary,manager_id,education_level,business_travel,distance_from_home_km
1176,Varun,Chopra,varun.chopra176@company.com,9634050562,Male,1985-08-05,Single,2019-12-18,25,10,56468.0,,Master'S,Non-Travel,36
1177,Ritu,Saxena,ritu.saxena177@company.com,9744192644,Female,1980-04-16,Single,2018-02-24,16,4,60675.0,1046.0,Master'S,Non-Travel,49
1178,Preeti,Agarwal,preeti.agarwal178@company.com,9310369078,Female,1967-01-21,Single,2013-09-06,21,6,90000.0,1026.0,Diploma,Non-Travel,46
1179,Deepak,Kapoor,deepak.kapoor179@company.com,9938679870,Male,1965-03-13,Married,2021-11-23,12,3,64832.0,1038.0,Diploma,Non-Travel,25
1180,Kavita,Yadav,kavita.yadav180@company.com,9650072167,Female,1982-11-06,Married,2017-09-09,15,4,73000.0,1056.0,Bachelor'S,Travel_Frequently,14
1181,Kavya,Patel,kavya.patel181@company.com,9673273772,Female,1999-02-16,Married,2017-11-25,21,6,82950.0,1052.0,High School,Non-Travel,2
1182,Isha,Rao,MISSING,9974053994,Female,2002-08-27,Married,2011-05-24,18,5,70856.0,1044.0,Phd,Travel_Frequently,42
1183,Ananya,Chopra,ananya.chopra183@company.com,9575736188,Female,1979-01-10,Married,2022-05-21,27,10,37646.0,1046.0,Bachelor'S,Travel_Frequently,48
1184,Nisha,Patel,nisha.patel184@company.com,+91-9373821508,Female,1997-12-22,Single,2021-07-11,6,9,53363.0,1060.0,Diploma,Non-Travel,21
1185,Swati,Tiwari,swati.tiwari185@company.com,9683127878,Female,2000-03-03,Divorced,2025-11-15,21,6,64190.0,1015.0,Diploma,Travel_Rarely,24
1186,Preeti,Sharma,preeti.sharma186@company.com,9954920307,Female,1975-10-13,Single,2024-05-28,8,9,50892.0,1035.0,Bachelor'S,Travel_Frequently,53
1187,Ananya,Rao,ANANYA.RAO187@COMPANY.COM,9170299833,Female,1988-01-20,Single,2011-11-06,15,4,73000.0,1014.0,Master'S,Non-Travel,35
1188,Neha,Kumar,neha.kumar188@company.com,9344432632,Female,1997-02-27,Single,2017-06-10,4,1,58052.0,1029.0,Master'S,Travel_Rarely,2
1189,Gaurav,Verma,gaurav.verma189@company.com,+91-9809446097,Male,1978-01-01,Single,2025-05-20,5,9,36939.0,1015.0,Diploma,Travel_Frequently,19
1190,Priya,Saxena,priya.saxena190@company.com,9896104919,Female,1966-11-16,Married,2010-02-11,9,3,72514.0,1027.0,Phd,Non-Travel,12
1191,Gaurav,Verma,gaurav.verma191@company.com,9820798124,Male,1989-08-28,Married,2011-08-23,30,8,53767.0,1040.0,High School,Travel_Rarely,32
1192,Gaurav,Tiwari,gaurav.tiwari192@company.com,9485995156,Male,1984-03-19,Single,2013-10-13,23,6,90000.0,1057.0,Master'S,Travel_Rarely,23
1193,Amit,Kumar,amit.kumar193@company.com,9925922483,Male,1997-11-27,Married,2024-01-21,15,4,53419.0,1036.0,Bachelor'S,Travel_Frequently,31
1194,Kavya,Kapoor,kavya.kapoor194@company.com,9579125557,Female,1994-09-23,Single,2015-05-11,5,9,48797.0,1037.0,Diploma,Travel_Rarely,3
1195,Sneha,Verma,sneha.verma195@company.com,9780287364,Female,1982-05-30,Married,2020-07-14,15,4,58377.0,1017.0,Phd,Travel_Frequently,12
1196,Siddharth,Nair,siddharth.nair196@company.com,9638843355,Male,1988-03-01,Married,2019-02-07,25,10,54223.0,1015.0,High School,Travel_Frequently,18
1197,Rahul,Malhotra,MISSING,9146325879,Male,1986-08-08,Single,2025-02-22,21,6,60000.0,1009.0,Phd,Travel_Frequently,10
1198,Sakshi,Tiwari,sakshi.tiwari198@company.com,9745145663,Female,1968-11-05,Married,2014-11-10,3,1,63740.0,1050.0,Diploma,Travel_Frequently,33
1199,Sakshi,Tiwari,sakshi.tiwari199@company.com,9750162509,Female,1970-12-07,Single,2012-06-08,8,9,63613.0,1040.0,Phd,Travel_Frequently,33
1200,Manish,Agarwal,manish.agarwal200@company.com,9963955258,Male,1996-04-18,Single,2021-11-19,25,10,37821.0,1045.0,Phd,Travel_Rarely,9
1201,Sanjay,Yadav,sanjay.yadav201@company.com,9488984224,Male,1996-10-23,Divorced,2010-02-28,25,10,65000.0,1038.0,Bachelor'S,Travel_Frequently,28
1202,Riya,Malhotra,riya.malhotra202@company.com,9890040374,Female,1981-08-10,Single,2022-07-17,28,8,45465.0,1008.0,Diploma,Travel_Frequently,11
1203,Karan,Chopra,karan.chopra203@company.com,9140539484,Male,2001-12-06,Married,2013-04-05,1,1,70000.0,1026.0,Phd,Travel_Rarely,46
1204,Nikhil,Kapoor,nikhil.kapoor204@company.com,9281980870,Male,1994-06-20,Married,2021-08-15,2,1,60790.0,1042.0,High School,Non-Travel,18
1205,Siddharth,Sharma,siddharth.sharma205@company.com,9308869838,Male,1997-07-29,Married,2022-07-17,7,9,36958.0,1001.0,Bachelor'S,Travel_Rarely,33
1206,Siddharth,Nair,siddharth.nair206@company.com,9730100172,Male,1981-12-01,Single,2022-08-19,20,5,53341.0,1017.0,High School,Travel_Frequently,51
1207,Kavita,Joshi,kavita.joshi207@company.com,9611697526,Female,1976-02-20,Married,2016-06-11,3,1,64251.0,1037.0,Bachelor'S,Travel_Frequently,44
1208,Rahul,Nair,rahul.nair208@company.com,9812346179,Male,1974-02-05,Single,2015-08-08,14,4,68507.0,,Phd,Travel_Rarely,24
1209,Swati,Patel,SWATI.PATEL209@COMPANY.COM,9472898686,Female,1974-12-18,Single,2022-12-08,20,5,64508.0,1012.0,Master'S,Travel_Frequently,34
1210,Anil,Tiwari,anil.tiwari210@company.com,9555205201,Male,1973-05-25,Single,2022-04-21,7,9,67000.0,1024.0,Bachelor'S,Travel_Rarely,29
1211,Aditya,Nair,aditya.nair211@company.com,9777157408,Male,1982-02-01,Divorced,2014-05-26,16,4,70768.0,1051.0,Master'S,Travel_Rarely,36
1212,Aarav,Reddy,aarav.reddy212@company.com,9969747935,Male,2002-08-20,Divorced,2024-02-16,20,5,67684.0,,High School,Travel_Frequently,39
1213,Sanjay,Joshi,sanjay.joshi213@company.com,9279932861,Male,1999-10-03,Married,2020-01-10,24,6,82388.0,1027.0,Phd,Travel_Rarely,55
1214,Anjali,Rao,anjali.rao214@company.com,9279656450,Female,1977-03-03,Divorced,2019-12-24,20,5,70037.0,,Diploma,Travel_Frequently,45
1215,Vivaan,Bansal,vivaan.bansal215@company.com,9518594177,Male,1999-08-01,Married,2018-11-27,1,1,53914.0,1019.0,Master'S,Non-Travel,34
1216,Swati,Kapoor,swati.kapoor216@company.com,9567053396,Female,1971-01-23,Single,2025-08-24,20,5,62390.0,1020.0,Bachelor'S,Travel_Frequently,15
1217,Kavya,Rao,kavya.rao217@company.com,9109806050,Female,1988-06-23,Single,2013-01-21,1,1,59032.0,1039.0,Diploma,Travel_Frequently,24
1218,Karan,Chopra,karan.chopra218@company.com,9405669440,Male,1983-12-10,Married,2024-01-10,25,10,41857.0,1018.0,Master'S,Non-Travel,12
1219,Divya,Yadav,divya.yadav219@company.com,9570746273,Female,1979-05-21,Single,2010-06-08,28,8,55269.0,1010.0,High School,Non-Travel,22
1220,Nisha,Verma,nisha.verma220@company.com,9368520783,Female,2002-11-03,Single,2013-04-11,21,6,85541.0,1008.0,Diploma,Travel_Rarely,16
1221,Siddharth,Reddy,siddharth.reddy221@company.com,9231148450,Male,1995-07-27,Single,2016-12-31,29,8,60000.0,1013.0,Bachelor'S,Travel_Frequently,14
1222,Karan,Nair,karan.nair222@company.com,9367063493,Male,1965-05-27,Single,2010-12-11,6,9,50449.0,1040.0,Bachelor'S,Non-Travel,23
1223,Nikhil,Iyer,nikhil.iyer223@company.com,9142400500,Male,2001-02-18,Single,2019-11-03,23,6,79623.0,1019.0,Phd,Non-Travel,37
1224,Sakshi,Saxena,sakshi.saxena224@company.com,9643267978,Female,1988-10-29,Divorced,2013-06-23,9,3,66684.0,1002.0,Phd,Travel_Frequently,16
1225,Riya,Agarwal,riya.agarwal225@company.com,9147005473,Female,1971-12-01,Married,2023-10-02,30,8,35387.0,1056.0,High School,Non-Travel,32
1226,Swati,Agarwal,swati.agarwal226@company.com,9993436624,Female,1981-06-08,Married,2014-12-14,17,5,80000.0,1004.0,Bachelor'S,Travel_Frequently,27
1227,Ritu,Verma,ritu.verma227@company.com,9367107264,Female,1974-09-08,Single,2021-08-26,5,9,49829.0,1036.0,Phd,Travel_Frequently,7
1228,Pooja,Patel,pooja.patel228@company.com,9690645339,Female,1987-08-22,Single,2017-07-27,12,3,64820.0,1024.0,Master'S,Travel_Frequently,21
1229,Meera,Kapoor,meera.kapoor229@company.com,9422481128,Female,1965-01-04,Divorced,2010-10-11,29,8,52915.0,1021.0,High School,Travel_Frequently,33
1230,Deepak,Joshi,deepak.joshi230@company.com,9711028819,Male,1976-11-20,Single,2018-03-27,10,3,77880.0,1047.0,Bachelor'S,Non-Travel,32
1231,Ashok,Rao,ashok.rao231@company.com,9229429404,Male,1968-07-09,Single,2011-04-04,4,1,62076.0,1042.0,Phd,Travel_Frequently,50
1232,Preeti,Tiwari,preeti.tiwari232@company.com,9739018322,Female,1987-07-16,Single,2025-08-26,11,3,63042.0,1028.0,Bachelor'S,Non-Travel,9
1233,Divya,Gupta,divya.gupta233@company.com,9889917232,Female,1970-11-07,Divorced,2013-01-09,27,10,60628.0,1018.0,Master'S,Travel_Frequently,37
1234,Riya,Mehta,riya.mehta234@company.com,+91-9572944000,Female,1999-07-12,Married,2016-11-02,21,6,74326.0,1013.0,Bachelor'S,Travel_Frequently,55
1235,Sanjay,Sharma,sanjay.sharma235@company.com,9905687707,Male,1978-09-09,Single,2020-02-04,21,6,90000.0,1047.0,Diploma,Travel_Rarely,38
1236,Sanjay,Reddy,sanjay.reddy236@company.com,9486782357,Male,1985-11-09,Married,2024-09-07,17,5,62832.0,,Master'S,Travel_Rarely,33
1237,Karan,Reddy,karan.reddy237@company.com,9119727026,Male,1996-12-17,Married,2010-06-26,30,8,42876.0,1041.0,Bachelor'S,Travel_Frequently,18
1238,Varun,Nair,varun.nair238@company.com,9771651925,Male,1980-05-01,Single,2018-10-24,14,4,61068.0,1037.0,Diploma,Travel_Rarely,39
1239,Gaurav,Saxena,gaurav.saxena239@company.com,9269702658,Male,1978-11-11,Married,2025-06-11,14,4,44328.0,1047.0,High School,Travel_Rarely,54
1240,Kavita,Rao,kavita.rao240@company.com,9918671750,Female,2001-11-10,Married,2024-04-14,30,8,45181.0,1039.0,Phd,Non-Travel,39
1241,Kavya,Agarwal,kavya.agarwal241@company.com,9538719265,Female,1994-02-20,Single,2018-05-22,30,8,40873.0,,Bachelor'S,Non-Travel,48
1242,Deepak,Yadav,deepak.yadav242@company.com,9873309842,Male,1979-07-30,Married,2020-04-06,30,8,43480.0,1048.0,Phd,Travel_Frequently,34
1243,Deepak,Kapoor,deepak.kapoor243@company.com,9152930584,Male,1988-04-08,Divorced,2022-01-24,2,1,55734.0,1057.0,Bachelor'S,Travel_Rarely,11
1244,Deepak,Kapoor,DEEPAK.KAPOOR244@COMPANY.COM,9587135978,Male,1973-01-24,Single,2023-02-17,5,9,54021.0,1013.0,Master'S,Travel_Rarely,21
1245,Vivaan,Singh,vivaan.singh245@company.com,9506603082,Male,1981-04-13,Married,2011-11-30,30,8,47330.0,1011.0,Bachelor'S,Travel_Frequently,10
1246,Manish,Rao,MISSING,9921837488,Male,1977-12-15,Married,2024-01-19,20,5,56039.0,1055.0,Master'S,Non-Travel,39
1247,Nisha,Malhotra,nisha.malhotra247@company.com,+91-9322949179,Female,1991-12-21,Single,2023-06-18,28,8,60000.0,1042.0,Bachelor'S,Non-Travel,55
1248,Neha,Verma,neha.verma248@company.com,9588915267,Female,1972-03-28,Divorced,2025-01-27,6,9,38951.0,1003.0,High School,Travel_Rarely,24
1249,Sanjay,Bansal,sanjay.bansal249@company.com,9713500721,Male,1996-02-28,Married,2016-02-27,9,3,85000.0,1006.0,Master'S,Travel_Frequently,19
1250,Kavya,Yadav,kavya.yadav250@company.com,+91-9307828574,Female,1997-09-16,Married,2024-03-04,30,8,41769.0,,High School,Travel_Frequently,27
1251,Rohan,Reddy,MISSING,9836410568,Male,2000-06-12,Single,2011-07-10,19,5,67433.0,1037.0,Phd,Non-Travel,13
1252,Ananya,Kumar,ananya.kumar252@company.com,9897344195,Female,1993-02-19,Married,2020-05-01,28,8,51638.0,1037.0,Bachelor'S,Travel_Frequently,2
1253,Neha,Kumar,neha.kumar253@company.com,9940035404,Female,1980-03-19,Divorced,2018-06-01,17,5,80000.0,1021.0,High School,Travel_Rarely,6
1254,Riya,Agarwal,RIYA.AGARWAL254@COMPANY.COM,9618255654,Female,1970-01-13,Married,2018-05-24,18,5,75465.0,1022.0,Master'S,Travel_Rarely,50
1255,Arjun,Verma,arjun.verma255@company.com,9210705823,Male,1997-01-05,Married,2021-09-19,29,8,30061.0,1020.0,High School,Travel_Rarely,41
1256,Preeti,Mehta,preeti.mehta256@company.com,9441970569,Female,1970-04-12,Married,2016-02-12,30,8,46750.0,1052.0,Bachelor'S,Non-Travel,11
1257,Ananya,Kumar,ananya.kumar257@company.com,9736467148,Female,1995-04-21,Divorced,2011-02-18,4,1,70000.0,1029.0,Phd,Travel_Rarely,22
1258,Deepak,Tiwari,deepak.tiwari258@company.com,9348779766,Male,2001-06-18,Divorced,2025-09-01,9,3,55624.0,1058.0,Phd,Travel_Rarely,26
1259,Nisha,Bansal,nisha.bansal259@company.com,9210522618,Female,1986-04-28,Married,2012-07-13,1,1,69554.0,1007.0,Bachelor'S,Travel_Frequently,5
1260,Sneha,Yadav,sneha.yadav260@company.com,9709038381,Female,1986-08-22,Single,2018-08-11,14,4,66077.0,1016.0,Diploma,Travel_Frequently,46
1261,Anjali,Saxena,anjali.saxena261@company.com,9630745374,Female,1978-10-26,Married,2019-02-07,6,9,45725.0,1014.0,Diploma,Travel_Frequently,52
1262,Sunita,Yadav,sunita.yadav262@company.com,9566784595,Female,1974-03-24,Single,2025-04-14,28,8,36385.0,1006.0,Phd,Travel_Frequently,33
1263,Preeti,Verma,preeti.verma263@company.com,9511017218,Female,1969-12-03,Single,2016-04-30,3,1,37000.0,1014.0,Diploma,Non-Travel,13
1264,Kavya,Rao,kavya.rao264@company.com,9245788098,Female,1965-07-10,Married,2011-08-11,10,3,74193.0,1027.0,Master'S,Travel_Rarely,40
1265,Sunita,Joshi,sunita.joshi265@company.com,9686441554,Female,1984-01-21,Married,2023-07-24,14,4,73000.0,,High School,Travel_Rarely,46
1266,Vikram,Agarwal,vikram.agarwal266@company.com,9818029567,Male,1988-03-10,Divorced,2011-10-03,20,5,67188.0,1052.0,Phd,Travel_Frequently,4
1267,Ritu,Bansal,ritu.bansal267@company.com,9705275005,Female,1980-10-31,Married,2016-08-10,24,6,90000.0,1038.0,Diploma,Non-Travel,43
1268,Swati,Gupta,swati.gupta268@company.com,9748348443,Female,2000-02-28,Divorced,2016-03-26,9,3,64006.0,1010.0,Master'S,Non-Travel,17
1269,Rajesh,Gupta,rajesh.gupta269@company.com,9279619035,Male,2002-07-29,Divorced,2021-02-14,10,3,64587.0,1023.0,High School,Non-Travel,4
1270,Anil,Chopra,anil.chopra270@company.com,9669355272,Male,1971-07-07,Divorced,2021-11-24,29,8,47215.0,1059.0,Phd,Travel_Rarely,40
1271,Pooja,Nair,pooja.nair271@company.com,9436370919,Female,1998-08-09,Single,2015-06-04,27,10,65000.0,1054.0,High School,Travel_Rarely,7
1272,Divya,Reddy,divya.reddy272@company.com,9230771153,Female,1992-10-14,Married,2012-01-24,1,1,55219.0,1055.0,Phd,Travel_Rarely,43
1273,Aditya,Patel,aditya.patel273@company.com,9816807711,Male,1985-12-12,Divorced,2024-10-24,19,5,66873.0,1011.0,High School,Non-Travel,25
1274,Isha,Kapoor,isha.kapoor274@company.com,9574144746,Female,1992-05-18,Married,2018-10-22,6,9,53666.0,1005.0,High School,Travel_Frequently,17
1275,Aarav,Chopra,aarav.chopra275@company.com,9568213353,Male,1996-05-27,Married,2017-05-25,18,5,60849.0,1052.0,High School,Non-Travel,1
1276,Gaurav,Saxena,gaurav.saxena276@company.com,9465139645,Male,1995-08-03,Married,2016-10-16,23,6,83306.0,1050.0,Bachelor'S,Non-Travel,36
1277,Pooja,Joshi,pooja.joshi277@company.com,9680413337,Female,1993-05-21,Single,2019-10-28,28,8,46652.0,1054.0,Master'S,Non-Travel,22
1278,Arjun,Agarwal,ARJUN.AGARWAL278@COMPANY.COM,+91-9763971973,Male,1989-01-26,Married,2013-05-05,30,8,49985.0,1009.0,High School,Travel_Frequently,4
1279,Gaurav,Gupta,gaurav.gupta279@company.com,9834534311,Male,1967-10-31,Single,2014-07-19,6,9,60537.0,1054.0,Diploma,Travel_Frequently,12
1280,Isha,Joshi,isha.joshi280@company.com,9116782928,Female,1975-12-06,Single,2023-01-20,12,3,62128.0,1001.0,Diploma,Travel_Frequently,42
1281,Kavya,Reddy,MISSING,9293274031,Female,1988-06-19,Divorced,2020-02-07,11,3,70549.0,1006.0,Bachelor'S,Travel_Rarely,1
1282,Ashok,Joshi,ashok.joshi282@company.com,9609396906,Male,1999-07-23,Single,2024-01-19,16,4,57012.0,1060.0,High School,Travel_Frequently,24
1283,Ananya,Singh,ananya.singh283@company.com,9450010107,Female,1972-02-03,Married,2010-08-27,2,1,70000.0,1058.0,Bachelor'S,Non-Travel,21
1284,Anil,Iyer,anil.iyer284@company.com,9872902148,Male,1967-06-10,Divorced,2019-10-11,8,9,42227.0,1018.0,Diploma,Non-Travel,3
1285,Nisha,Malhotra,nisha.malhotra285@company.com,9693516844,Female,1974-11-12,Single,2016-08-14,11,3,85000.0,1055.0,Phd,Non-Travel,38
1286,Sneha,Iyer,sneha.iyer286@company.com,9605359412,Female,1990-12-29,Single,2014-12-27,24,6,66701.0,1028.0,Phd,Travel_Rarely,52
1287,Vivaan,Saxena,MISSING,9818371516,Male,1974-10-12,Married,2012-12-23,4,1,64119.0,1055.0,Phd,Non-Travel,30
1288,Suresh,Kapoor,suresh.kapoor288@company.com,9682435262,Male,1982-04-07,Married,2025-06-29,1,1,51255.0,1044.0,High School,Travel_Rarely,48
1289,Ananya,Singh,ananya.singh289@company.com,9248612097,Female,1966-11-01,Married,2018-03-14,27,10,54745.0,1008.0,Master'S,Travel_Frequently,14
1290,Ritu,Malhotra,ritu.malhotra290@company.com,9828327980,Female,1967-11-05,Divorced,2018-05-13,17,5,62269.0,1029.0,Phd,Travel_Frequently,45
1291,Neha,Gupta,neha.gupta291@company.com,+91-9773532691,Female,1968-06-14,Married,2012-06-14,26,10,59458.0,1044.0,Phd,Travel_Rarely,23
1292,Vivaan,Sharma,vivaan.sharma292@company.com,9688913795,Male,1983-06-21,Married,2022-12-24,15,4,49377.0,1009.0,Bachelor'S,Travel_Rarely,15
1293,Vikram,Joshi,vikram.joshi293@company.com,9843951973,Male,1972-06-18,Single,2023-11-16,20,5,54263.0,1011.0,Diploma,Non-Travel,21
1294,Varun,Verma,VARUN.VERMA294@COMPANY.COM,9636244827,Male,1971-08-21,Married,2018-05-13,23,6,84047.0,1060.0,Bachelor'S,Non-Travel,48
1295,Swati,Rao,swati.rao295@company.com,9336614898,Female,1980-03-12,Married,2025-06-16,12,3,64458.0,1004.0,Phd,Travel_Frequently,34
1296,Vivaan,Saxena,vivaan.saxena296@company.com,9160180666,Male,1995-02-15,Divorced,2011-12-17,30,8,51319.0,1010.0,Master'S,Travel_Rarely,24
1297,Preeti,Gupta,preeti.gupta297@company.com,9544737192,Female,1998-04-07,Married,2019-04-28,16,4,66009.0,1006.0,Diploma,Travel_Rarely,31
1298,Neha,Sharma,neha.sharma298@company.com,9509921918,Female,1983-08-06,Married,2013-12-03,26,10,61374.0,1053.0,Bachelor'S,Travel_Rarely,32
1299,Vikram,Nair,MISSING,9921110081,Male,1970-07-28,Divorced,2024-08-31,20,5,64293.0,1005.0,Phd,Travel_Frequently,31
1300,Pooja,Joshi,pooja.joshi300@company.com,9392777562,Female,1972-04-22,Divorced,2023-01-17,3,1,55260.0,1023.0,High School,Travel_Rarely,34
1301,Aditya,Yadav,aditya.yadav301@company.com,9477559154,Male,1979-03-09,Divorced,2025-05-13,11,3,55110.0,,Phd,Travel_Rarely,50
1302,Arjun,Kumar,arjun.kumar302@company.com,9912078177,Male,2000-09-01,Single,2022-07-13,14,4,49514.0,1059.0,High School,Non-Travel,2
1303,Sakshi,Agarwal,sakshi.agarwal303@company.com,9343282447,Female,1996-11-04,Single,2016-10-31,22,6,85526.0,1006.0,Master'S,Non-Travel,2
1304,Aarav,Agarwal,aarav.agarwal304@company.com,9320547840,Male,1970-05-03,Single,2015-09-04,4,1,66169.0,1043.0,Bachelor'S,Non-Travel,10
1305,Meera,Patel,meera.patel305@company.com,9909620527,Female,1969-06-12,Married,2022-12-20,13,4,53171.0,1007.0,Diploma,Travel_Frequently,31
1306,Karan,Joshi,karan.joshi306@company.com,9487889723,Male,1975-03-18,Divorced,2019-02-21,27,10,52022.0,1003.0,High School,Travel_Rarely,8
1307,Sneha,Saxena,SNEHA.SAXENA307@COMPANY.COM,9823872620,Female,1973-06-21,Single,2011-07-25,26,10,65000.0,1029.0,Phd,Non-Travel,10
1308,Vivaan,Joshi,vivaan.joshi308@company.com,9921216010,Male,1973-12-26,Divorced,2023-05-06,15,4,48042.0,1018.0,Master'S,Travel_Rarely,43
1309,Kavya,Kapoor,kavya.kapoor309@company.com,9128721392,Female,1987-04-23,Married,2015-03-06,8,9,63411.0,1044.0,Bachelor'S,Travel_Rarely,40
1310,Nisha,Reddy,nisha.reddy310@company.com,9133928654,Female,1986-12-29,Single,2021-04-28,20,5,61190.0,1008.0,Master'S,Travel_Rarely,55
1311,Isha,Bansal,isha.bansal311@company.com,9604463645,Female,1982-06-15,Single,2020-12-07,27,10,46650.0,1033.0,High School,Travel_Rarely,32
1312,Anjali,Verma,anjali.verma312@company.com,9483718906,Female,1970-10-02,Married,2018-03-21,1,1,66258.0,1016.0,Diploma,Travel_Frequently,20
1313,Pooja,Mehta,pooja.mehta313@company.com,9121906773,Female,1989-02-25,Married,2017-04-25,9,3,80427.0,1021.0,Master'S,Travel_Rarely,21
1314,Rajesh,Bansal,rajesh.bansal314@company.com,9675347404,Male,1992-07-31,Single,2016-09-19,22,6,86228.0,1020.0,Phd,Non-Travel,40
1315,Gaurav,Mehta,gaurav.mehta315@company.com,9963424487,Male,1990-05-30,Single,2021-11-29,17,5,72368.0,1021.0,Diploma,Travel_Rarely,17
1316,Rohan,Agarwal,rohan.agarwal316@company.com,9759730914,Male,1974-07-22,Single,2024-10-27,12,3,62724.0,1060.0,Phd,Travel_Frequently,13
1317,Kavita,Malhotra,kavita.malhotra317@company.com,9353542478,Female,1993-06-09,Married,2014-07-26,21,6,88406.0,1013.0,High School,Travel_Rarely,30
1318,Arjun,Patel,arjun.patel318@company.com,9875750551,Male,1966-04-23,Divorced,2015-10-18,18,5,68623.0,,High School,Travel_Frequently,20
1319,Neha,Chopra,neha.chopra319@company.com,9663993780,Female,1970-01-08,Single,2022-10-22,10,3,68174.0,1016.0,Phd,Travel_Rarely,22
1320,Manish,Reddy,manish.reddy320@company.com,9502336411,Male,1972-11-09,Single,2014-10-20,9,3,76556.0,1035.0,Master'S,Travel_Frequently,16
1321,Swati,Joshi,MISSING,9946970463,Female,1993-12-14,Divorced,2023-08-03,17,5,60185.0,1025.0,Bachelor'S,Travel_Frequently,8
1322,Anil,Nair,anil.nair322@company.com,9923281773,Male,2001-11-27,Single,2015-04-13,17,5,76639.0,1018.0,High School,Travel_Rarely,48
1323,Karan,Nair,karan.nair323@company.com,+91-9246127912,Male,1985-05-02,Married,2025-08-05,7,9,36851.0,1020.0,Bachelor'S,Non-Travel,8
1324,Ashok,Malhotra,ashok.malhotra324@company.com,9545062150,Male,1986-06-17,Married,2012-12-29,24,6,90000.0,1025.0,Phd,Non-Travel,2
1325,Deepak,Reddy,deepak.reddy325@company.com,9115155764,Male,1967-03-27,Single,2018-12-30,18,5,58253.0,1059.0,Master'S,Non-Travel,15
1326,Shreya,Bansal,shreya.bansal326@company.com,+91-9256704945,Female,1991-12-02,Single,2014-11-01,25,10,47834.0,1016.0,Phd,Non-Travel,24
1327,Kavya,Mehta,MISSING,9352159078,Female,1982-03-16,Single,2025-11-21,27,10,50218.0,1039.0,Phd,Non-Travel,17
1328,Kavya,Saxena,kavya.saxena328@company.com,9669538219,Female,1976-09-04,Married,2013-10-23,2,1,70000.0,1021.0,High School,Travel_Rarely,54
1329,Sakshi,Nair,sakshi.nair329@company.com,9783600081,Female,1972-05-27,Married,2017-01-28,24,6,84175.0,1010.0,High School,Non-Travel,3
1330,Nikhil,Verma,nikhil.verma330@company.com,9200478487,Male,1996-10-21,Married,2022-07-31,29,8,45948.0,1054.0,Diploma,Travel_Rarely,37
1331,Siddharth,Tiwari,MISSING,9831553554,Male,1968-06-12,Single,2015-07-10,12,3,76418.0,1024.0,Phd,Travel_Rarely,10
1332,Nisha,Nair,nisha.nair332@company.com,9955808162,Female,1966-12-20,Divorced,2024-09-19,3,1,40534.0,1004.0,Bachelor'S,Non-Travel,48
1333,Divya,Patel,divya.patel333@company.com,9802296197,Female,1969-01-01,Divorced,2010-06-18,16,4,72717.0,1052.0,Master'S,Travel_Frequently,39
1334,Nikhil,Kapoor,nikhil.kapoor334@company.com,+91-9199801582,Male,1991-12-06,Married,2019-06-28,27,10,45144.0,1030.0,Diploma,Travel_Rarely,34
1335,Neha,Bansal,neha.bansal335@company.com,9182176167,Female,1970-09-25,Single,2025-05-07,18,5,64568.0,1033.0,Master'S,Non-Travel,30
1336,Kirti,Gupta,MISSING,9546946709,Female,1998-03-21,Single,2024-11-02,1,1,46355.0,1038.0,Master'S,Travel_Frequently,52
1337,Arjun,Patel,MISSING,9804160934,Male,1995-03-18,Single,2012-05-21,7,9,56172.0,1056.0,Phd,Travel_Rarely,40
1338,Shreya,Gupta,shreya.gupta338@company.com,9796453883,Female,1965-08-16,Married,2014-04-13,10,3,72495.0,1054.0,Phd,Non-Travel,20
1339,Karan,Kumar,karan.kumar339@company.com,9154677276,Male,1986-02-24,Single,2010-06-10,29,8,60000.0,1055.0,Master'S,Travel_Rarely,48
1340,Nikhil,Chopra,nikhil.chopra340@company.com,9120422206,Male,1991-07-07,Single,2023-09-19,30,8,34706.0,1005.0,Bachelor'S,Travel_Rarely,8
1341,Priya,Patel,priya.patel341@company.com,9867939251,Female,1986-01-19,Single,2017-09-17,18,5,61651.0,1019.0,Master'S,Travel_Frequently,42
1342,Ashok,Reddy,ashok.reddy342@company.com,9630133267,Male,1994-12-04,Divorced,2020-10-30,17,5,65497.0,1004.0,High School,Travel_Rarely,23
1343,Vivaan,Mehta,vivaan.mehta343@company.com,9698098197,Male,1970-06-01,Married,2022-08-09,25,10,47844.0,1045.0,Phd,Travel_Frequently,7
1344,Pooja,Singh,pooja.singh344@company.com,9860384622,Female,1987-10-04,Married,2012-05-13,5,9,59199.0,1047.0,High School,Travel_Frequently,24
1345,Kavita,Sharma,kavita.sharma345@company.com,9814033220,Female,1980-04-24,Married,2016-06-07,16,4,59379.0,1034.0,Master'S,Non-Travel,52
1346,Priya,Kapoor,priya.kapoor346@company.com,9166001117,Female,1997-03-11,Married,2021-08-09,9,3,69241.0,,Diploma,Non-Travel,41
1347,Kavita,Chopra,kavita.chopra347@company.com,9791360184,Female,1980-06-09,Single,2010-03-06,19,5,67953.0,1051.0,Phd,Travel_Frequently,23
1348,Sanjay,Gupta,sanjay.gupta348@company.com,9465833373,Male,1982-06-30,Married,2012-10-29,3,1,54300.0,1002.0,Phd,Travel_Rarely,16
